球団,日付,1番,2番,3番,4番,5番,6番,7番,8番,9番
楽天,4月30日(日),山﨑 剛,小深田 大翔,浅村 栄斗,島内 宏明,岡島 豪郎,鈴木 大地,小郷 裕哉,西川 遥輝,太田 光
楽天,5月2日(火),西川 遥輝,小深田 大翔,浅村 栄斗,島内 宏明,岡島 豪郎,鈴木 大地,フランコ,山﨑 剛,炭谷 銀仁朗
楽天,5月3日(水),小深田 大翔,伊藤 裕季也,浅村 栄斗,島内 宏明,岡島 豪郎,フランコ,小郷 裕哉,太田 光,山﨑 剛
楽天,5月4日(木),西川 遥輝,小深田 大翔,浅村 栄斗,島内 宏明,岡島 豪郎,鈴木 大地,フランコ,山﨑 剛,太田 光
楽天,5月5日(金),小深田 大翔,伊藤 裕季也,浅村 栄斗,島内 宏明,岡島 豪郎,フランコ,小郷 裕哉,炭谷 銀仁朗,山﨑 剛
楽天,5月6日(土),山﨑 剛,小深田 大翔,浅村 栄斗,島内 宏明,岡島 豪郎,鈴木 大地,小郷 裕哉,安田 悠馬,辰己 涼介
楽天,5月7日(日),山﨑 剛,小深田 大翔,浅村 栄斗,島内 宏明,岡島 豪郎,伊藤 裕季也,鈴木 大地,小郷 裕哉,太田 光
楽天,5月9日(火),小深田 大翔,浅村 栄斗,鈴木 大地,岡島 豪郎,伊藤 裕季也,島内 宏明,辰己 涼介,炭谷 銀仁朗,山﨑 剛
楽天,5月10日(水),小深田 大翔,島内 宏明,伊藤 裕季也,浅村 栄斗,岡島 豪郎,炭谷 銀仁朗,小郷 裕哉,フランコ,山﨑 剛
楽天,5月11日(木),小深田 大翔,渡邊 佳明,伊藤 裕季也,浅村 栄斗,岡島 豪郎,島内 宏明,鈴木 大地,太田 光,山﨑 剛
楽天,5月12日(金),西川 遥輝,渡邊 佳明,伊藤 裕季也,浅村 栄斗,岡島 豪郎,島内 宏明,鈴木 大地,安田 悠馬,山﨑 剛
楽天,5月13日(土),山﨑 剛,渡邊 佳明,伊藤 裕季也,浅村 栄斗,岡島 豪郎,島内 宏明,鈴木 大地,太田 光,西川 遥輝
楽天,5月14日(日),山﨑 剛,小深田 大翔,伊藤 裕季也,浅村 栄斗,岡島 豪郎,フランコ,島内 宏明,小郷 裕哉,安田 悠馬
楽天,5月16日(火),山﨑 剛,渡邊 佳明,伊藤 裕季也,浅村 栄斗,フランコ,岡島 豪郎,島内 宏明,炭谷 銀仁朗,小郷 裕哉
楽天,5月17日(水),山﨑 剛,鈴木 大地,伊藤 裕季也,浅村 栄斗,フランコ,小郷 裕哉,正隨 優弥,太田 光,田中 和基
楽天,5月20日(土),山﨑 剛,小深田 大翔,伊藤 裕季也,浅村 栄斗,島内 宏明,フランコ,岡島 豪郎,鈴木 大地,太田 光
楽天,5月21日(日),山﨑 剛,小郷 裕哉,島内 宏明,浅村 栄斗,フランコ,鈴木 大地,辰己 涼介,安田 悠馬,黒川 史陽
楽天,5月23日(火),山﨑 剛,岡島 豪郎,フランコ,浅村 栄斗,鈴木 大地,阿部 寿樹,辰己 涼介,黒川 史陽,安田 悠馬
楽天,5月24日(水),辰己 涼介,阿部 寿樹,伊藤 裕季也,浅村 栄斗,フランコ,炭谷 銀仁朗,島内 宏明,山﨑 剛,小郷 裕哉
楽天,5月26日(金),山﨑 剛,小深田 大翔,フランコ,浅村 栄斗,鈴木 大地,島内 宏明,辰己 涼介,岡島 豪郎,太田 光
楽天,5月27日(土),山﨑 剛,小深田 大翔,辰己 涼介,浅村 栄斗,島内 宏明,鈴木 大地,小郷 裕哉,黒川 史陽,安田 悠馬
楽天,5月28日(日),山﨑 剛,小深田 大翔,フランコ,浅村 栄斗,鈴木 大地,伊藤 裕季也,島内 宏明,辰己 涼介,太田 光
楽天,5月30日(火),山﨑 剛,小深田 大翔,フランコ,浅村 栄斗,小郷 裕哉,伊藤 裕季也,島内 宏明,太田 光,辰己 涼介
楽天,5月31日(水),山﨑 剛,小深田 大翔,フランコ,浅村 栄斗,岡島 豪郎,阿部 寿樹,安田 悠馬,伊藤 裕季也,辰己 涼介
楽天,6月1日(木),山﨑 剛,小深田 大翔,フランコ,浅村 栄斗,岡島 豪郎,阿部 寿樹,安田 悠馬,伊藤 裕季也,辰己 涼介
楽天,6月3日(土),山﨑 剛,阿部 寿樹,フランコ,浅村 栄斗,岡島 豪郎,炭谷 銀仁朗,和田 恋,辰己 涼介,早川 隆久
楽天,6月4日(日),山﨑 剛,小深田 大翔,フランコ,浅村 栄斗,岡島 豪郎,鈴木 大地,小郷 裕哉,太田 光,荘司 康誠
楽天,6月6日(火),渡邊 佳明,小深田 大翔,小郷 裕哉,浅村 栄斗,岡島 豪郎,鈴木 大地,フランコ,山﨑 剛,太田 光
楽天,6月7日(水),辰己 涼介,小深田 大翔,小郷 裕哉,浅村 栄斗,岡島 豪郎,鈴木 大地,島内 宏明,山﨑 剛,安田 悠馬
楽天,6月8日(木),辰己 涼介,小深田 大翔,小郷 裕哉,浅村 栄斗,岡島 豪郎,フランコ,阿部 寿樹,山﨑 剛,太田 光
楽天,6月9日(金),辰己 涼介,小深田 大翔,小郷 裕哉,浅村 栄斗,岡島 豪郎,フランコ,阿部 寿樹,山﨑 剛,太田 光
楽天,6月10日(土),辰己 涼介,小深田 大翔,小郷 裕哉,浅村 栄斗,岡島 豪郎,フランコ,阿部 寿樹,山﨑 剛,炭谷 銀仁朗
楽天,6月13日(火),辰己 涼介,小深田 大翔,小郷 裕哉,浅村 栄斗,岡島 豪郎,鈴木 大地,太田 光,山﨑 剛,則本 昂大
楽天,6月14日(水),辰己 涼介,小深田 大翔,小郷 裕哉,浅村 栄斗,岡島 豪郎,鈴木 大地,山﨑 剛,安田 悠馬,田中 将大
楽天,6月15日(木),辰己 涼介,小深田 大翔,小郷 裕哉,浅村 栄斗,岡島 豪郎,鈴木 大地,太田 光,山﨑 剛,荘司 康誠
楽天,6月16日(金),辰己 涼介,小深田 大翔,小郷 裕哉,浅村 栄斗,岡島 豪郎,阿部 寿樹,太田 光,山﨑 剛,辛島 航
楽天,6月17日(土),辰己 涼介,伊藤 裕季也,小郷 裕哉,浅村 栄斗,岡島 豪郎,炭谷 銀仁朗,阿部 寿樹,山﨑 剛,早川 隆久
楽天,6月18日(日),辰己 涼介,小深田 大翔,小郷 裕哉,浅村 栄斗,岡島 豪郎,鈴木 大地,山﨑 剛,炭谷 銀仁朗,岸 孝之
楽天,6月20日(火),辰己 涼介,小深田 大翔,小郷 裕哉,浅村 栄斗,岡島 豪郎,鈴木 大地,山﨑 剛,太田 光,藤平 尚真
楽天,6月21日(水),辰己 涼介,小深田 大翔,小郷 裕哉,浅村 栄斗,岡島 豪郎,鈴木 大地,渡邊 佳明,安田 悠馬,山﨑 剛
楽天,6月23日(金),辰己 涼介,小深田 大翔,小郷 裕哉,浅村 栄斗,岡島 豪郎,鈴木 大地,渡邊 佳明,太田 光,山﨑 剛
楽天,6月24日(土),辰己 涼介,小深田 大翔,小郷 裕哉,浅村 栄斗,岡島 豪郎,鈴木 大地,伊藤 裕季也,山﨑 剛,太田 光
楽天,6月25日(日),辰己 涼介,伊藤 裕季也,小郷 裕哉,浅村 栄斗,岡島 豪郎,炭谷 銀仁朗,阿部 寿樹,小深田 大翔,村林 一輝
楽天,6月26日(月),辰己 涼介,小深田 大翔,小郷 裕哉,浅村 栄斗,岡島 豪郎,鈴木 大地,山﨑 剛,村林 一輝,安田 悠馬
楽天,6月28日(水),辰己 涼介,小深田 大翔,小郷 裕哉,浅村 栄斗,鈴木 大地,島内 宏明,山﨑 剛,太田 光,村林 一輝
楽天,6月29日(木),辰己 涼介,村林 一輝,小郷 裕哉,浅村 栄斗,鈴木 大地,伊藤 裕季也,炭谷 銀仁朗,小深田 大翔,田中 和基
楽天,6月30日(金),辰己 涼介,村林 一輝,小郷 裕哉,浅村 栄斗,鈴木 大地,フランコ,島内 宏明,小深田 大翔,太田 光
楽天,7月1日(土),辰己 涼介,村林 一輝,小郷 裕哉,浅村 栄斗,鈴木 大地,フランコ,島内 宏明,小深田 大翔,太田 光
楽天,7月2日(日),村林 一輝,小深田 大翔,小郷 裕哉,浅村 栄斗,島内 宏明,伊藤 裕季也,フランコ,田中 和基,太田 光
楽天,7月4日(火),村林 一輝,伊藤 裕季也,小郷 裕哉,浅村 栄斗,岡島 豪郎,フランコ,太田 光,田中 和基,小深田 大翔
楽天,7月5日(水),村林 一輝,伊藤 裕季也,小郷 裕哉,浅村 栄斗,岡島 豪郎,フランコ,辰己 涼介,太田 光,小深田 大翔
楽天,7月6日(木),村林 一輝,小深田 大翔,小郷 裕哉,浅村 栄斗,鈴木 大地,フランコ,辰己 涼介,炭谷 銀仁朗,西川 遥輝
楽天,7月7日(金),村林 一輝,小深田 大翔,小郷 裕哉,浅村 栄斗,フランコ,辰己 涼介,伊藤 裕季也,西川 遥輝,太田 光
楽天,7月8日(土),村林 一輝,小深田 大翔,小郷 裕哉,浅村 栄斗,フランコ,辰己 涼介,伊藤 裕季也,西川 遥輝,太田 光
楽天,7月9日(日),村林 一輝,小深田 大翔,小郷 裕哉,浅村 栄斗,フランコ,辰己 涼介,伊藤 裕季也,西川 遥輝,太田 光
楽天,7月11日(火),村林 一輝,小深田 大翔,小郷 裕哉,浅村 栄斗,フランコ,辰己 涼介,伊藤 裕季也,西川 遥輝,安田 悠馬
楽天,7月12日(水),村林 一輝,小深田 大翔,小郷 裕哉,浅村 栄斗,フランコ,辰己 涼介,伊藤 裕季也,岡島 豪郎,太田 光
楽天,7月13日(木),村林 一輝,小深田 大翔,小郷 裕哉,浅村 栄斗,岡島 豪郎,伊藤 裕季也,辰己 涼介,炭谷 銀仁朗,山﨑 剛
楽天,7月15日(土),村林 一輝,小深田 大翔,小郷 裕哉,浅村 栄斗,岡島 豪郎,阿部 寿樹,伊藤 裕季也,辰己 涼介,太田 光
楽天,7月16日(日),村林 一輝,小深田 大翔,小郷 裕哉,浅村 栄斗,鈴木 大地,阿部 寿樹,辰己 涼介,太田 光,西川 遥輝
楽天,7月17日(月),村林 一輝,小深田 大翔,小郷 裕哉,浅村 栄斗,鈴木 大地,阿部 寿樹,岡島 豪郎,太田 光,辰己 涼介
楽天,7月22日(土),村林 一輝,小深田 大翔,小郷 裕哉,浅村 栄斗,鈴木 大地,フランコ,阿部 寿樹,辰己 涼介,太田 光
楽天,7月23日(日),村林 一輝,小深田 大翔,小郷 裕哉,浅村 栄斗,阿部 寿樹,伊藤 裕季也,フランコ,辰己 涼介,太田 光
楽天,7月25日(火),村林 一輝,小深田 大翔,小郷 裕哉,浅村 栄斗,阿部 寿樹,伊藤 裕季也,山﨑 剛,炭谷 銀仁朗,辰己 涼介
楽天,7月26日(水),村林 一輝,伊藤 裕季也,小郷 裕哉,浅村 栄斗,鈴木 大地,阿部 寿樹,辰己 涼介,太田 光,小深田 大翔
楽天,7月27日(木),村林 一輝,小深田 大翔,小郷 裕哉,浅村 栄斗,岡島 豪郎,フランコ,鈴木 大地,炭谷 銀仁朗,辰己 涼介
楽天,7月28日(金),村林 一輝,小深田 大翔,小郷 裕哉,浅村 栄斗,鈴木 大地,フランコ,辰己 涼介,炭谷 銀仁朗,西川 遥輝
楽天,7月29日(土),村林 一輝,小深田 大翔,小郷 裕哉,浅村 栄斗,鈴木 大地,フランコ,辰己 涼介,太田 光,西川 遥輝
楽天,7月30日(日),村林 一輝,小深田 大翔,小郷 裕哉,浅村 栄斗,フランコ,辰己 涼介,伊藤 裕季也,岡島 豪郎,太田 光
楽天,8月1日(火),村林 一輝,小深田 大翔,小郷 裕哉,浅村 栄斗,フランコ,鈴木 大地,岡島 豪郎,炭谷 銀仁朗,辰己 涼介
楽天,8月2日(水),村林 一輝,小深田 大翔,小郷 裕哉,浅村 栄斗,伊藤 裕季也,岡島 豪郎,フランコ,太田 光,辰己 涼介
楽天,8月3日(木),村林 一輝,小深田 大翔,小郷 裕哉,浅村 栄斗,岡島 豪郎,鈴木 大地,フランコ,辰己 涼介,炭谷 銀仁朗
楽天,8月4日(金),村林 一輝,小深田 大翔,小郷 裕哉,浅村 栄斗,岡島 豪郎,鈴木 大地,フランコ,西川 遥輝,炭谷 銀仁朗
楽天,8月5日(土),村林 一輝,小深田 大翔,小郷 裕哉,浅村 栄斗,岡島 豪郎,鈴木 大地,フランコ,辰己 涼介,太田 光
楽天,8月6日(日),村林 一輝,小深田 大翔,小郷 裕哉,浅村 栄斗,阿部 寿樹,伊藤 裕季也,フランコ,辰己 涼介,太田 光
楽天,8月8日(火),村林 一輝,小深田 大翔,小郷 裕哉,浅村 栄斗,岡島 豪郎,阿部 寿樹,フランコ,辰己 涼介,炭谷 銀仁朗
楽天,8月10日(木),村林 一輝,小深田 大翔,小郷 裕哉,浅村 栄斗,阿部 寿樹,岡島 豪郎,辰己 涼介,炭谷 銀仁朗,山﨑 剛
楽天,8月11日(金),村林 一輝,小深田 大翔,小郷 裕哉,浅村 栄斗,阿部 寿樹,伊藤 裕季也,フランコ,辰己 涼介,炭谷 銀仁朗
楽天,8月13日(日),村林 一輝,小深田 大翔,小郷 裕哉,浅村 栄斗,阿部 寿樹,伊藤 裕季也,フランコ,辰己 涼介,太田 光
楽天,8月15日(火),村林 一輝,小深田 大翔,小郷 裕哉,浅村 栄斗,阿部 寿樹,伊藤 裕季也,辰己 涼介,フランコ,炭谷 銀仁朗
楽天,8月16日(水),小深田 大翔,山﨑 剛,小郷 裕哉,浅村 栄斗,阿部 寿樹,島内 宏明,伊藤 裕季也,辰己 涼介,太田 光
楽天,8月17日(木),小深田 大翔,村林 一輝,小郷 裕哉,浅村 栄斗,阿部 寿樹,島内 宏明,フランコ,辰己 涼介,炭谷 銀仁朗
楽天,8月18日(金),辰己 涼介,小深田 大翔,小郷 裕哉,浅村 栄斗,阿部 寿樹,岡島 豪郎,フランコ,山﨑 剛,炭谷 銀仁朗
楽天,8月19日(土),辰己 涼介,村林 一輝,小郷 裕哉,浅村 栄斗,岡島 豪郎,阿部 寿樹,鈴木 大地,太田 光,小深田 大翔
楽天,8月20日(日),辰己 涼介,小深田 大翔,小郷 裕哉,浅村 栄斗,阿部 寿樹,島内 宏明,伊藤 裕季也,太田 光,村林 一輝
楽天,8月22日(火),辰己 涼介,村林 一輝,小郷 裕哉,浅村 栄斗,阿部 寿樹,伊藤 裕季也,フランコ,炭谷 銀仁朗,小深田 大翔
楽天,8月23日(水),村林 一輝,小深田 大翔,小郷 裕哉,浅村 栄斗,島内 宏明,阿部 寿樹,辰己 涼介,フランコ,太田 光
楽天,8月25日(金),辰己 涼介,村林 一輝,小郷 裕哉,浅村 栄斗,島内 宏明,阿部 寿樹,岡島 豪郎,鈴木 大地,炭谷 銀仁朗
楽天,8月26日(土),辰己 涼介,村林 一輝,小郷 裕哉,浅村 栄斗,島内 宏明,阿部 寿樹,岡島 豪郎,伊藤 裕季也,安田 悠馬
楽天,8月27日(日),小深田 大翔,村林 一輝,阿部 寿樹,浅村 栄斗,島内 宏明,岡島 豪郎,フランコ,辰己 涼介,太田 光
楽天,8月29日(火),小深田 大翔,村林 一輝,辰己 涼介,浅村 栄斗,島内 宏明,岡島 豪郎,鈴木 大地,フランコ,太田 光
楽天,8月30日(水),フランコ,島内 宏明,辰己 涼介,浅村 栄斗,岡島 豪郎,鈴木 大地,村林 一輝,小郷 裕哉,安田 悠馬
楽天,8月31日(木),小深田 大翔,島内 宏明,辰己 涼介,浅村 栄斗,フランコ,岡島 豪郎,阿部 寿樹,太田 光,村林 一輝
楽天,9月1日(金),小深田 大翔,島内 宏明,辰己 涼介,浅村 栄斗,鈴木 大地,フランコ,小郷 裕哉,炭谷 銀仁朗,山﨑 剛
楽天,9月2日(土),小深田 大翔,村林 一輝,島内 宏明,浅村 栄斗,岡島 豪郎,辰己 涼介,阿部 寿樹,小郷 裕哉,安田 悠馬
楽天,9月3日(日),小深田 大翔,村林 一輝,島内 宏明,浅村 栄斗,岡島 豪郎,辰己 涼介,阿部 寿樹,小郷 裕哉,太田 光
楽天,9月8日(金),小深田 大翔,村林 一輝,島内 宏明,浅村 栄斗,岡島 豪郎,辰己 涼介,阿部 寿樹,小郷 裕哉,炭谷 銀仁朗
楽天,9月9日(土),小深田 大翔,村林 一輝,島内 宏明,浅村 栄斗,岡島 豪郎,阿部 寿樹,辰己 涼介,フランコ,安田 悠馬
楽天,9月10日(日),小深田 大翔,村林 一輝,島内 宏明,浅村 栄斗,岡島 豪郎,辰己 涼介,阿部 寿樹,小郷 裕哉,太田 光
楽天,9月12日(火),小深田 大翔,村林 一輝,島内 宏明,浅村 栄斗,辰己 涼介,伊藤 裕季也,阿部 寿樹,小郷 裕哉,太田 光
楽天,9月13日(水),小深田 大翔,村林 一輝,島内 宏明,浅村 栄斗,辰己 涼介,岡島 豪郎,阿部 寿樹,小郷 裕哉,太田 光
楽天,9月14日(木),小深田 大翔,村林 一輝,島内 宏明,浅村 栄斗,辰己 涼介,岡島 豪郎,阿部 寿樹,フランコ,安田 悠馬
楽天,9月16日(土),小深田 大翔,小郷 裕哉,島内 宏明,浅村 栄斗,岡島 豪郎,阿部 寿樹,辰己 涼介,村林 一輝,炭谷 銀仁朗
楽天,9月17日(日),小深田 大翔,小郷 裕哉,島内 宏明,浅村 栄斗,岡島 豪郎,阿部 寿樹,辰己 涼介,太田 光,村林 一輝
楽天,9月18日(月),小深田 大翔,小郷 裕哉,島内 宏明,浅村 栄斗,岡島 豪郎,阿部 寿樹,辰己 涼介,村林 一輝,安田 悠馬
楽天,9月19日(火),小深田 大翔,村林 一輝,島内 宏明,浅村 栄斗,岡島 豪郎,小郷 裕哉,辰己 涼介,鈴木 大地,太田 光
楽天,9月20日(水),村林 一輝,伊藤 裕季也,島内 宏明,浅村 栄斗,岡島 豪郎,阿部 寿樹,辰己 涼介,太田 光,小深田 大翔
楽天,9月21日(木),フランコ,島内 宏明,辰己 涼介,浅村 栄斗,岡島 豪郎,村林 一輝,鈴木 大地,安田 悠馬,小深田 大翔
楽天,9月22日(金),小深田 大翔,村林 一輝,島内 宏明,浅村 栄斗,岡島 豪郎,辰己 涼介,阿部 寿樹,小郷 裕哉,安田 悠馬
楽天,9月23日(土),小深田 大翔,村林 一輝,島内 宏明,浅村 栄斗,岡島 豪郎,銀次,辰己 涼介,鈴木 大地,炭谷 銀仁朗
楽天,9月24日(日),村林 一輝,小深田 大翔,島内 宏明,浅村 栄斗,岡島 豪郎,伊藤 裕季也,辰己 涼介,阿部 寿樹,太田 光
楽天,9月25日(月),小深田 大翔,村林 一輝,島内 宏明,浅村 栄斗,岡島 豪郎,鈴木 大地,小郷 裕哉,辰己 涼介,炭谷 銀仁朗
楽天,9月27日(水),小深田 大翔,村林 一輝,島内 宏明,浅村 栄斗,岡島 豪郎,阿部 寿樹,小郷 裕哉,辰己 涼介,太田 光
楽天,9月28日(木),小深田 大翔,小郷 裕哉,島内 宏明,浅村 栄斗,岡島 豪郎,辰己 涼介,鈴木 大地,安田 悠馬,村林 一輝
楽天,9月30日(土),小深田 大翔,渡邊 佳明,島内 宏明,浅村 栄斗,岡島 豪郎,辰己 涼介,炭谷 銀仁朗,小郷 裕哉,村林 一輝
楽天,10月1日(日),小深田 大翔,小郷 裕哉,島内 宏明,浅村 栄斗,岡島 豪郎,渡邊 佳明,辰己 涼介,太田 光,村林 一輝
楽天,10月2日(月),小深田 大翔,小郷 裕哉,島内 宏明,浅村 栄斗,岡島 豪郎,阿部 寿樹,辰己 涼介,炭谷 銀仁朗,村林 一輝
楽天,10月3日(火),小深田 大翔,村林 一輝,島内 宏明,浅村 栄斗,岡島 豪郎,辰己 涼介,伊藤 裕季也,鈴木 大地,太田 光
楽天,10月5日(木),小深田 大翔,村林 一輝,島内 宏明,浅村 栄斗,岡島 豪郎,阿部 寿樹,辰己 涼介,小郷 裕哉,炭谷 銀仁朗
楽天,10月7日(土),小深田 大翔,小郷 裕哉,島内 宏明,浅村 栄斗,岡島 豪郎,辰己 涼介,鈴木 大地,村林 一輝,炭谷 銀仁朗
楽天,10月10日(火),小深田 大翔,村林 一輝,島内 宏明,浅村 栄斗,岡島 豪郎,阿部 寿樹,辰己 涼介,太田 光,小郷 裕哉
西武,3月31日(金),ペイトン,マキノン,外崎 修汰,山川 穂高,栗山 巧,柘植 世那,山村 崇嘉,愛斗,金子 侑司
西武,4月1日(土),ペイトン,マキノン,外崎 修汰,山川 穂高,中村 剛也,愛斗,柘植 世那,山村 崇嘉,金子 侑司
西武,4月2日(日),ペイトン,マキノン,外崎 修汰,山川 穂高,栗山 巧,鈴木 将平,愛斗,古賀 悠斗,児玉 亮涼
西武,4月4日(火),愛斗,マキノン,外崎 修汰,山川 穂高,中村 剛也,鈴木 将平,柘植 世那,児玉 亮涼,金子 侑司
西武,4月5日(水),愛斗,金子 侑司,外崎 修汰,山川 穂高,マキノン,鈴木 将平,佐藤 龍世,古賀 悠斗,児玉 亮涼
西武,4月6日(木),愛斗,マキノン,外崎 修汰,山川 穂高,栗山 巧,ペイトン,鈴木 将平,柘植 世那,児玉 亮涼
西武,4月8日(土),愛斗,児玉 亮涼,マキノン,山川 穂高,中村 剛也,ペイトン,柘植 世那,平沼 翔太,金子 侑司
西武,4月9日(日),愛斗,児玉 亮涼,マキノン,山川 穂高,栗山 巧,ペイトン,平沼 翔太,古賀 悠斗,金子 侑司
西武,4月11日(火),愛斗,ペイトン,外崎 修汰,中村 剛也,マキノン,呉 念庭,鈴木 将平,古賀 悠斗,児玉 亮涼
西武,4月12日(水),愛斗,ペイトン,外崎 修汰,中村 剛也,マキノン,呉 念庭,鈴木 将平,古賀 悠斗,児玉 亮涼
西武,4月13日(木),愛斗,ペイトン,外崎 修汰,中村 剛也,マキノン,鈴木 将平,佐藤 龍世,柘植 世那,児玉 亮涼
西武,4月14日(金),愛斗,児玉 亮涼,外崎 修汰,中村 剛也,マキノン,ペイトン,佐藤 龍世,古賀 悠斗,金子 侑司
西武,4月15日(土),愛斗,平沼 翔太,外崎 修汰,マキノン,栗山 巧,ペイトン,鈴木 将平,柘植 世那,児玉 亮涼
西武,4月16日(日),愛斗,呉 念庭,外崎 修汰,中村 剛也,マキノン,ペイトン,鈴木 将平,柘植 世那,児玉 亮涼
西武,4月18日(火),愛斗,若林 楽人,外崎 修汰,中村 剛也,マキノン,ペイトン,呉 念庭,古賀 悠斗,児玉 亮涼
西武,4月19日(水),愛斗,若林 楽人,外崎 修汰,中村 剛也,マキノン,ペイトン,佐藤 龍世,柘植 世那,児玉 亮涼
西武,4月21日(金),愛斗,若林 楽人,外崎 修汰,中村 剛也,マキノン,ペイトン,呉 念庭,柘植 世那,児玉 亮涼
西武,4月22日(土),愛斗,鈴木 将平,外崎 修汰,中村 剛也,マキノン,ペイトン,佐藤 龍世,柘植 世那,児玉 亮涼
西武,4月23日(日),愛斗,児玉 亮涼,外崎 修汰,マキノン,栗山 巧,ペイトン,佐藤 龍世,柘植 世那,金子 侑司
西武,4月25日(火),愛斗,鈴木 将平,外崎 修汰,中村 剛也,マキノン,佐藤 龍世,児玉 亮涼,柘植 世那,金子 侑司
西武,4月26日(水),愛斗,若林 楽人,外崎 修汰,中村 剛也,マキノン,鈴木 将平,佐藤 龍世,柘植 世那,児玉 亮涼
西武,4月28日(金),愛斗,鈴木 将平,外崎 修汰,中村 剛也,マキノン,ペイトン,佐藤 龍世,柘植 世那,児玉 亮涼
西武,4月29日(土),愛斗,鈴木 将平,外崎 修汰,中村 剛也,マキノン,ペイトン,佐藤 龍世,柘植 世那,児玉 亮涼
西武,4月30日(日),愛斗,西川 愛也,外崎 修汰,中村 剛也,マキノン,呉 念庭,児玉 亮涼,古賀 悠斗,金子 侑司
西武,5月2日(火),愛斗,西川 愛也,外崎 修汰,中村 剛也,マキノン,山川 穂高,鈴木 将平,柘植 世那,滝澤 夏央
西武,5月3日(水),愛斗,西川 愛也,外崎 修汰,マキノン,栗山 巧,山川 穂高,鈴木 将平,古賀 悠斗,滝澤 夏央
西武,5月4日(木),愛斗,鈴木 将平,外崎 修汰,マキノン,山川 穂高,呉 念庭,若林 楽人,柘植 世那,滝澤 夏央
西武,5月5日(金),愛斗,金子 侑司,外崎 修汰,中村 剛也,マキノン,山川 穂高,鈴木 将平,柘植 世那,滝澤 夏央
西武,5月6日(土),愛斗,マキノン,外崎 修汰,中村 剛也,山川 穂高,鈴木 将平,児玉 亮涼,古賀 悠斗,西川 愛也
西武,5月7日(日),愛斗,西川 愛也,外崎 修汰,マキノン,山川 穂高,栗山 巧,若林 楽人,古賀 悠斗,児玉 亮涼
西武,5月9日(火),愛斗,西川 愛也,外崎 修汰,中村 剛也,マキノン,山川 穂高,若林 楽人,柘植 世那,児玉 亮涼
西武,5月10日(水),愛斗,呉 念庭,外崎 修汰,マキノン,山川 穂高,若林 楽人,長谷川 信哉,古賀 悠斗,滝澤 夏央
西武,5月11日(木),長谷川 信哉,マキノン,外崎 修汰,中村 剛也,山川 穂高,愛斗,若林 楽人,古賀 悠斗,児玉 亮涼
西武,5月12日(金),長谷川 信哉,佐藤 龍世,外崎 修汰,中村 剛也,マキノン,愛斗,鈴木 将平,古市 尊,児玉 亮涼
西武,5月13日(土),長谷川 信哉,呉 念庭,外崎 修汰,中村 剛也,マキノン,愛斗,鈴木 将平,古賀 悠斗,児玉 亮涼
西武,5月14日(日),長谷川 信哉,古市 尊,外崎 修汰,中村 剛也,マキノン,愛斗,鈴木 将平,呉 念庭,児玉 亮涼
西武,5月16日(火),長谷川 信哉,平沼 翔太,外崎 修汰,中村 剛也,マキノン,愛斗,鈴木 将平,古賀 悠斗,滝澤 夏央
西武,5月17日(水),長谷川 信哉,平沼 翔太,外崎 修汰,中村 剛也,マキノン,愛斗,鈴木 将平,古賀 悠斗,児玉 亮涼
西武,5月18日(木),長谷川 信哉,平沼 翔太,外崎 修汰,マキノン,鈴木 将平,佐藤 龍世,愛斗,児玉 亮涼,古賀 悠斗
西武,5月19日(金),長谷川 信哉,若林 楽人,外崎 修汰,中村 剛也,マキノン,陽川 尚将,愛斗,児玉 亮涼,古賀 悠斗
西武,5月20日(土),若林 楽人,児玉 亮涼,外崎 修汰,マキノン,陽川 尚将,佐藤 龍世,長谷川 信哉,古賀 悠斗,金子 侑司
西武,5月21日(日),若林 楽人,児玉 亮涼,外崎 修汰,中村 剛也,マキノン,陽川 尚将,長谷川 信哉,古賀 悠斗,金子 侑司
西武,5月24日(水),長谷川 信哉,平沼 翔太,外崎 修汰,中村 剛也,マキノン,愛斗,鈴木 将平,児玉 亮涼,古賀 悠斗
西武,5月26日(金),若林 楽人,源田 壮亮,外崎 修汰,マキノン,陽川 尚将,平沼 翔太,愛斗,柘植 世那,長谷川 信哉
西武,5月27日(土),金子 侑司,マキノン,外崎 修汰,渡部 健人,源田 壮亮,佐藤 龍世,長谷川 信哉,柘植 世那,愛斗
西武,5月28日(日),長谷川 信哉,マキノン,外崎 修汰,渡部 健人,源田 壮亮,陽川 尚将,鈴木 将平,古賀 悠斗,若林 楽人
西武,5月30日(火),愛斗,マキノン,外崎 修汰,渡部 健人,源田 壮亮,陽川 尚将,鈴木 将平,古賀 悠斗,若林 楽人
西武,5月31日(水),源田 壮亮,川越 誠司,外崎 修汰,渡部 健人,マキノン,栗山 巧,鈴木 将平,古賀 悠斗,若林 楽人
西武,6月1日(木),源田 壮亮,川越 誠司,外崎 修汰,渡部 健人,マキノン,栗山 巧,鈴木 将平,柘植 世那,若林 楽人
西武,6月3日(土),源田 壮亮,川越 誠司,外崎 修汰,渡部 健人,マキノン,鈴木 将平,若林 楽人,柘植 世那,髙橋 光成
西武,6月4日(日),源田 壮亮,長谷川 信哉,外崎 修汰,渡部 健人,マキノン,川越 誠司,若林 楽人,古賀 悠斗,平良 海馬
