球団,日付,1番,2番,3番,4番,5番,6番,7番,8番,9番
オリックス,8月21日(水),大里 昂生,西野 真弘,西川 龍馬,森 友哉,紅林 弘太郎,宗 佑磨,廣岡 大志,来田 涼斗,若月 健矢
オリックス,8月22日(木),大里 昂生,西野 真弘,森 友哉,杉本 裕太郎,セデーニョ,西川 龍馬,紅林 弘太郎,来田 涼斗,渡部 遼人
オリックス,8月23日(金),渡部 遼人,太田 椋,森 友哉,杉本 裕太郎,セデーニョ,西川 龍馬,頓宮 裕真,西野 真弘,紅林 弘太郎
オリックス,8月24日(土),来田 涼斗,渡部 遼人,太田 椋,森 友哉,杉本 裕太郎,西川 龍馬,頓宮 裕真,西野 真弘,紅林 弘太郎
オリックス,8月25日(日),太田 椋,西野 真弘,杉本 裕太郎,セデーニョ,西川 龍馬,紅林 弘太郎,頓宮 裕真,若月 健矢,渡部 遼人
オリックス,8月27日(火),太田 椋,福田 周平,杉本 裕太郎,セデーニョ,西川 龍馬,紅林 弘太郎,西野 真弘,頓宮 裕真,若月 健矢
オリックス,8月28日(水),来田 涼斗,福田 周平,太田 椋,森 友哉,セデーニョ,杉本 裕太郎,西川 龍馬,紅林 弘太郎,廣岡 大志
オリックス,8月30日(金),廣岡 大志,来田 涼斗,太田 椋,森 友哉,杉本 裕太郎,セデーニョ,紅林 弘太郎,横山 聖哉,若月 健矢
オリックス,8月31日(土),廣岡 大志,来田 涼斗,太田 椋,森 友哉,セデーニョ,西川 龍馬,紅林 弘太郎,横山 聖哉,頓宮 裕真
オリックス,9月1日(日),廣岡 大志,西野 真弘,太田 椋,森 友哉,西川 龍馬,頓宮 裕真,紅林 弘太郎,来田 涼斗,若月 健矢
オリックス,9月2日(月),西野 真弘,渡部 遼人,太田 椋,森 友哉,西川 龍馬,頓宮 裕真,杉本 裕太郎,横山 聖哉,紅林 弘太郎
オリックス,9月3日(火),来田 涼斗,福田 周平,太田 椋,西川 龍馬,頓宮 裕真,西野 真弘,紅林 弘太郎,若月 健矢,横山 聖哉
オリックス,9月4日(水),廣岡 大志,西野 真弘,太田 椋,西川 龍馬,杉本 裕太郎,頓宮 裕真,紅林 弘太郎,若月 健矢,渡部 遼人
オリックス,9月6日(金),廣岡 大志,西野 真弘,太田 椋,西川 龍馬,杉本 裕太郎,紅林 弘太郎,来田 涼斗,若月 健矢,横山 聖哉
オリックス,9月7日(土),廣岡 大志,大里 昂生,太田 椋,西川 龍馬,杉本 裕太郎,頓宮 裕真,紅林 弘太郎,若月 健矢,横山 聖哉
オリックス,9月8日(日),廣岡 大志,西野 真弘,太田 椋,西川 龍馬,頓宮 裕真,セデーニョ,紅林 弘太郎,来田 涼斗,若月 健矢
オリックス,9月10日(火),廣岡 大志,西野 真弘,太田 椋,西川 龍馬,杉本 裕太郎,紅林 弘太郎,来田 涼斗,若月 健矢,横山 聖哉
オリックス,9月11日(水),廣岡 大志,太田 椋,西川 龍馬,杉本 裕太郎,セデーニョ,頓宮 裕真,紅林 弘太郎,石川 亮,渡部 遼人
オリックス,9月13日(金),廣岡 大志,西野 真弘,太田 椋,西川 龍馬,杉本 裕太郎,セデーニョ,紅林 弘太郎,杉澤 龍,若月 健矢
オリックス,9月14日(土),太田 椋,西野 真弘,紅林 弘太郎,西川 龍馬,セデーニョ,内藤 鵬,来田 涼斗,福永 奨,野口 智哉
オリックス,9月15日(日),太田 椋,大里 昂生,杉本 裕太郎,西川 龍馬,セデーニョ,紅林 弘太郎,内藤 鵬,杉澤 龍,福永 奨
オリックス,9月16日(月),西野 真弘,渡部 遼人,太田 椋,西川 龍馬,セデーニョ,紅林 弘太郎,頓宮 裕真,来田 涼斗,福永 奨
オリックス,9月18日(水),大里 昂生,西野 真弘,太田 椋,西川 龍馬,杉本 裕太郎,紅林 弘太郎,内藤 鵬,福永 奨,渡部 遼人
オリックス,9月20日(金),廣岡 大志,大里 昂生,太田 椋,西川 龍馬,紅林 弘太郎,西野 真弘,来田 涼斗,内藤 鵬,福永 奨
オリックス,9月21日(土),廣岡 大志,西野 真弘,太田 椋,森 友哉,杉本 裕太郎,西川 龍馬,セデーニョ,大里 昂生,若月 健矢
オリックス,9月22日(日),廣岡 大志,西野 真弘,太田 椋,森 友哉,杉本 裕太郎,西川 龍馬,紅林 弘太郎,山足 達也,若月 健矢
オリックス,9月23日(月),大里 昂生,渡部 遼人,太田 椋,森 友哉,西川 龍馬,紅林 弘太郎,来田 涼斗,内藤 鵬,福永 奨
オリックス,9月24日(火),廣岡 大志,西野 真弘,太田 椋,森 友哉,西川 龍馬,紅林 弘太郎,来田 涼斗,若月 健矢,渡部 遼人
オリックス,9月26日(木),太田 椋,大里 昂生,杉本 裕太郎,セデーニョ,西川 龍馬,紅林 弘太郎,大城 滉二,廣岡 大志,若月 健矢
オリックス,9月28日(土),茶野 篤政,西野 真弘,太田 椋,森 友哉,紅林 弘太郎,西川 龍馬,セデーニョ,渡部 遼人,若月 健矢
オリックス,9月29日(日),茶野 篤政,西野 真弘,太田 椋,森 友哉,紅林 弘太郎,西川 龍馬,セデーニョ,渡部 遼人,若月 健矢
オリックス,9月30日(月),太田 椋,森 友哉,セデーニョ,杉本 裕太郎,紅林 弘太郎,廣岡 大志,来田 涼斗,若月 健矢,大里 昂生
オリックス,10月1日(火),茶野 篤政,大城 滉二,森 友哉,セデーニョ,西川 龍馬,紅林 弘太郎,大里 昂生,若月 健矢,渡部 遼人
オリックス,10月6日(日),茶野 篤政,宗 佑磨,紅林 弘太郎,森 友哉,西川 龍馬,セデーニョ,大城 滉二,若月 健矢,渡部 遼人
楽天,3月29日(金),茂木 栄五郎,小深田 大翔,小郷 裕哉,浅村 栄斗,島内 宏明,フランコ,辰己 涼介,太田 光,村林 一輝
楽天,3月30日(土),小深田 大翔,阿部 寿樹,小郷 裕哉,浅村 栄斗,島内 宏明,フランコ,辰己 涼介,太田 光,村林 一輝
楽天,3月31日(日),茂木 栄五郎,小深田 大翔,小郷 裕哉,浅村 栄斗,島内 宏明,阿部 寿樹,辰己 涼介,石原 彪,村林 一輝
楽天,4月2日(火),茂木 栄五郎,小深田 大翔,小郷 裕哉,浅村 栄斗,島内 宏明,阿部 寿樹,辰己 涼介,石原 彪,村林 一輝
楽天,4月3日(水),茂木 栄五郎,小深田 大翔,小郷 裕哉,浅村 栄斗,島内 宏明,阿部 寿樹,辰己 涼介,石原 彪,村林 一輝
楽天,4月5日(金),小深田 大翔,村林 一輝,小郷 裕哉,浅村 栄斗,阿部 寿樹,島内 宏明,岡島 豪郎,太田 光,辰己 涼介
楽天,4月6日(土),辰見 鴻之介,小深田 大翔,小郷 裕哉,浅村 栄斗,阿部 寿樹,伊藤 裕季也,田中 和基,石原 彪,村林 一輝
楽天,4月7日(日),小郷 裕哉,小深田 大翔,茂木 栄五郎,浅村 栄斗,岡島 豪郎,鈴木 大地,辰己 涼介,太田 光,村林 一輝
楽天,4月9日(火),小深田 大翔,村林 一輝,辰己 涼介,浅村 栄斗,岡島 豪郎,阿部 寿樹,小郷 裕哉,石原 彪,伊藤 裕季也
楽天,4月10日(水),小深田 大翔,村林 一輝,小郷 裕哉,浅村 栄斗,岡島 豪郎,阿部 寿樹,鈴木 大地,太田 光,辰己 涼介
楽天,4月11日(木),小郷 裕哉,村林 一輝,浅村 栄斗,阿部 寿樹,岡島 豪郎,鈴木 大地,辰己 涼介,石原 彪,小深田 大翔
楽天,4月12日(金),小郷 裕哉,村林 一輝,浅村 栄斗,島内 宏明,阿部 寿樹,伊藤 裕季也,辰己 涼介,太田 光,小深田 大翔
楽天,4月13日(土),小郷 裕哉,村林 一輝,浅村 栄斗,島内 宏明,岡島 豪郎,鈴木 大地,辰己 涼介,石原 彪,小深田 大翔
楽天,4月14日(日),小郷 裕哉,村林 一輝,浅村 栄斗,島内 宏明,岡島 豪郎,鈴木 大地,辰己 涼介,太田 光,小深田 大翔
楽天,4月16日(火),小郷 裕哉,村林 一輝,浅村 栄斗,島内 宏明,阿部 寿樹,伊藤 裕季也,辰己 涼介,石原 彪,小深田 大翔
楽天,4月17日(水),小郷 裕哉,村林 一輝,浅村 栄斗,島内 宏明,岡島 豪郎,鈴木 大地,辰己 涼介,太田 光,小深田 大翔
楽天,4月18日(木),小郷 裕哉,村林 一輝,浅村 栄斗,伊藤 裕季也,阿部 寿樹,山田 遥楓,辰己 涼介,石原 彪,小深田 大翔
楽天,4月19日(金),小郷 裕哉,村林 一輝,浅村 栄斗,島内 宏明,岡島 豪郎,鈴木 大地,辰己 涼介,太田 光,茂木 栄五郎
楽天,4月20日(土),小郷 裕哉,村林 一輝,浅村 栄斗,島内 宏明,鈴木 大地,阿部 寿樹,辰己 涼介,石原 彪,小深田 大翔
楽天,4月21日(日),小深田 大翔,村林 一輝,小郷 裕哉,浅村 栄斗,鈴木 大地,岡島 豪郎,阿部 寿樹,石原 彪,辰己 涼介
楽天,4月23日(火),小深田 大翔,村林 一輝,小郷 裕哉,浅村 栄斗,鈴木 大地,阿部 寿樹,岡島 豪郎,石原 彪,辰己 涼介
楽天,4月25日(木),小郷 裕哉,村林 一輝,浅村 栄斗,島内 宏明,鈴木 大地,岡島 豪郎,辰己 涼介,石原 彪,小深田 大翔
楽天,4月27日(土),小郷 裕哉,村林 一輝,浅村 栄斗,島内 宏明,鈴木 大地,阿部 寿樹,辰己 涼介,太田 光,小深田 大翔
楽天,4月28日(日),小郷 裕哉,村林 一輝,浅村 栄斗,島内 宏明,鈴木 大地,阿部 寿樹,辰己 涼介,石原 彪,山田 遥楓
楽天,4月29日(月),小郷 裕哉,村林 一輝,浅村 栄斗,島内 宏明,鈴木 大地,岡島 豪郎,辰己 涼介,太田 光,小深田 大翔
楽天,4月30日(火),小郷 裕哉,村林 一輝,浅村 栄斗,島内 宏明,鈴木 大地,岡島 豪郎,辰己 涼介,石原 彪,小深田 大翔
楽天,5月1日(水),小郷 裕哉,村林 一輝,浅村 栄斗,島内 宏明,阿部 寿樹,鈴木 大地,辰己 涼介,石原 彪,小深田 大翔
楽天,5月3日(金),小郷 裕哉,村林 一輝,浅村 栄斗,島内 宏明,鈴木 大地,岡島 豪郎,辰己 涼介,太田 光,小深田 大翔
楽天,5月4日(土),小郷 裕哉,村林 一輝,浅村 栄斗,島内 宏明,阿部 寿樹,鈴木 大地,辰己 涼介,太田 光,小深田 大翔
楽天,5月5日(日),小郷 裕哉,小深田 大翔,浅村 栄斗,島内 宏明,阿部 寿樹,村林 一輝,辰己 涼介,石原 彪,伊藤 裕季也
楽天,5月6日(月),小郷 裕哉,村林 一輝,浅村 栄斗,島内 宏明,阿部 寿樹,伊藤 裕季也,辰己 涼介,太田 光,小深田 大翔
楽天,5月8日(水),小郷 裕哉,村林 一輝,浅村 栄斗,島内 宏明,鈴木 大地,茂木 栄五郎,辰己 涼介,石原 彪,平良 竜哉
楽天,5月10日(金),小郷 裕哉,村林 一輝,浅村 栄斗,島内 宏明,鈴木 大地,渡邊 佳明,辰己 涼介,太田 光,小深田 大翔
楽天,5月11日(土),小郷 裕哉,村林 一輝,浅村 栄斗,島内 宏明,鈴木 大地,渡邊 佳明,辰己 涼介,太田 光,小深田 大翔
楽天,5月12日(日),小郷 裕哉,村林 一輝,浅村 栄斗,島内 宏明,鈴木 大地,渡邊 佳明,辰己 涼介,石原 彪,小深田 大翔
楽天,5月14日(火),小郷 裕哉,村林 一輝,浅村 栄斗,島内 宏明,鈴木 大地,平良 竜哉,辰己 涼介,石原 彪,小深田 大翔
楽天,5月15日(水),小郷 裕哉,村林 一輝,浅村 栄斗,島内 宏明,鈴木 大地,渡邊 佳明,辰己 涼介,石原 彪,小深田 大翔
楽天,5月17日(金),小郷 裕哉,村林 一輝,浅村 栄斗,島内 宏明,鈴木 大地,阿部 寿樹,辰己 涼介,太田 光,小深田 大翔
楽天,5月18日(土),小郷 裕哉,村林 一輝,浅村 栄斗,島内 宏明,鈴木 大地,阿部 寿樹,辰己 涼介,太田 光,小深田 大翔
楽天,5月19日(日),小郷 裕哉,村林 一輝,浅村 栄斗,島内 宏明,鈴木 大地,平良 竜哉,辰己 涼介,石原 彪,小深田 大翔
楽天,5月21日(火),小郷 裕哉,村林 一輝,浅村 栄斗,島内 宏明,鈴木 大地,平良 竜哉,辰己 涼介,石原 彪,小深田 大翔
楽天,5月22日(水),小郷 裕哉,村林 一輝,浅村 栄斗,島内 宏明,鈴木 大地,平良 竜哉,辰己 涼介,太田 光,小深田 大翔
楽天,5月24日(金),小郷 裕哉,島内 宏明,鈴木 大地,浅村 栄斗,辰己 涼介,岡島 豪郎,村林 一輝,太田 光,小深田 大翔
楽天,5月25日(土),小郷 裕哉,村林 一輝,鈴木 大地,浅村 栄斗,辰己 涼介,伊藤 裕季也,島内 宏明,太田 光,小深田 大翔
楽天,5月26日(日),小郷 裕哉,小深田 大翔,辰己 涼介,浅村 栄斗,鈴木 大地,茂木 栄五郎,岡島 豪郎,石原 彪,村林 一輝
楽天,5月28日(火),小郷 裕哉,小深田 大翔,辰己 涼介,浅村 栄斗,フランコ,阿部 寿樹,村林 一輝,石原 彪,ポンセ
楽天,5月29日(水),小郷 裕哉,村林 一輝,辰己 涼介,浅村 栄斗,鈴木 大地,渡邊 佳明,小深田 大翔,太田 光,内 星龍
楽天,5月30日(木),小郷 裕哉,村林 一輝,辰己 涼介,浅村 栄斗,鈴木 大地,渡邊 佳明,小深田 大翔,太田 光,藤井 聖
楽天,5月31日(金),小郷 裕哉,村林 一輝,辰己 涼介,浅村 栄斗,鈴木 大地,渡邊 佳明,岡島 豪郎,太田 光,小深田 大翔
楽天,6月1日(土),小郷 裕哉,村林 一輝,辰己 涼介,鈴木 大地,渡邊 佳明,浅村 栄斗,岡島 豪郎,太田 光,小深田 大翔
楽天,6月2日(日),小郷 裕哉,村林 一輝,辰己 涼介,鈴木 大地,渡邊 佳明,浅村 栄斗,フランコ,太田 光,小深田 大翔
楽天,6月4日(火),小郷 裕哉,村林 一輝,辰己 涼介,鈴木 大地,渡邊 佳明,フランコ,小深田 大翔,太田 光,ポンセ
楽天,6月5日(水),小郷 裕哉,村林 一輝,辰己 涼介,鈴木 大地,渡邊 佳明,フランコ,小深田 大翔,太田 光,内 星龍
楽天,6月6日(木),小郷 裕哉,村林 一輝,辰己 涼介,鈴木 大地,フランコ,阿部 寿樹,小深田 大翔,太田 光,藤井 聖
楽天,6月7日(金),小郷 裕哉,村林 一輝,辰己 涼介,鈴木 大地,フランコ,阿部 寿樹,小深田 大翔,太田 光,早川 隆久
楽天,6月8日(土),小郷 裕哉,村林 一輝,辰己 涼介,鈴木 大地,フランコ,渡邊 佳明,小深田 大翔,太田 光,古謝 樹
楽天,6月9日(日),小郷 裕哉,村林 一輝,辰己 涼介,鈴木 大地,フランコ,阿部 寿樹,小深田 大翔,石原 彪,岸 孝之
楽天,6月11日(火),小郷 裕哉,村林 一輝,辰己 涼介,鈴木 大地,フランコ,浅村 栄斗,渡邊 佳明,太田 光,小深田 大翔
楽天,6月12日(水),小郷 裕哉,村林 一輝,辰己 涼介,鈴木 大地,渡邊 佳明,浅村 栄斗,フランコ,太田 光,小深田 大翔
楽天,6月13日(木),小郷 裕哉,村林 一輝,辰己 涼介,鈴木 大地,渡邊 佳明,浅村 栄斗,フランコ,太田 光,小深田 大翔
楽天,6月14日(金),小郷 裕哉,村林 一輝,辰己 涼介,鈴木 大地,渡邊 佳明,浅村 栄斗,フランコ,太田 光,小深田 大翔
楽天,6月15日(土),小郷 裕哉,村林 一輝,辰己 涼介,鈴木 大地,フランコ,浅村 栄斗,渡邊 佳明,太田 光,小深田 大翔
楽天,6月16日(日),小郷 裕哉,村林 一輝,辰己 涼介,鈴木 大地,フランコ,浅村 栄斗,渡邊 佳明,太田 光,小深田 大翔
楽天,6月21日(金),小郷 裕哉,村林 一輝,辰己 涼介,鈴木 大地,渡邊 佳明,浅村 栄斗,フランコ,太田 光,小深田 大翔
楽天,6月22日(土),小郷 裕哉,村林 一輝,辰己 涼介,鈴木 大地,渡邊 佳明,浅村 栄斗,フランコ,太田 光,小深田 大翔
楽天,6月23日(日),小郷 裕哉,村林 一輝,辰己 涼介,浅村 栄斗,鈴木 大地,フランコ,小深田 大翔,太田 光,伊藤 裕季也
楽天,6月25日(火),小郷 裕哉,村林 一輝,辰己 涼介,浅村 栄斗,鈴木 大地,渡邊 佳明,フランコ,太田 光,小深田 大翔
楽天,6月26日(水),小郷 裕哉,村林 一輝,辰己 涼介,浅村 栄斗,鈴木 大地,渡邊 佳明,フランコ,黒川 史陽,太田 光
楽天,6月28日(金),辰己 涼介,鈴木 大地,小郷 裕哉,フランコ,渡邊 佳明,浅村 栄斗,黒川 史陽,太田 光,村林 一輝
楽天,6月29日(土),小郷 裕哉,村林 一輝,辰己 涼介,浅村 栄斗,鈴木 大地,フランコ,阿部 寿樹,黒川 史陽,堀内 謙伍
楽天,6月30日(日),小郷 裕哉,村林 一輝,辰己 涼介,鈴木 大地,浅村 栄斗,岡島 豪郎,フランコ,太田 光,黒川 史陽
楽天,7月2日(火),小郷 裕哉,村林 一輝,辰己 涼介,鈴木 大地,浅村 栄斗,阿部 寿樹,フランコ,太田 光,黒川 史陽
楽天,7月5日(金),小郷 裕哉,村林 一輝,辰己 涼介,浅村 栄斗,鈴木 大地,フランコ,阿部 寿樹,黒川 史陽,太田 光
楽天,7月6日(土),小郷 裕哉,小深田 大翔,辰己 涼介,浅村 栄斗,鈴木 大地,阿部 寿樹,中島 大輔,黒川 史陽,太田 光
楽天,7月7日(日),小郷 裕哉,小深田 大翔,辰己 涼介,浅村 栄斗,鈴木 大地,阿部 寿樹,中島 大輔,黒川 史陽,太田 光
楽天,7月9日(火),小郷 裕哉,小深田 大翔,辰己 涼介,浅村 栄斗,フランコ,阿部 寿樹,山田 遥楓,中島 大輔,太田 光
楽天,7月10日(水),小郷 裕哉,中島 大輔,辰己 涼介,浅村 栄斗,鈴木 大地,フランコ,黒川 史陽,村林 一輝,堀内 謙伍
楽天,7月12日(金),小郷 裕哉,中島 大輔,辰己 涼介,浅村 栄斗,鈴木 大地,フランコ,小深田 大翔,村林 一輝,太田 光
楽天,7月13日(土),小郷 裕哉,中島 大輔,辰己 涼介,浅村 栄斗,鈴木 大地,村林 一輝,小深田 大翔,黒川 史陽,石原 彪
楽天,7月14日(日),小郷 裕哉,中島 大輔,辰己 涼介,浅村 栄斗,鈴木 大地,フランコ,小深田 大翔,村林 一輝,太田 光
楽天,7月15日(月),小郷 裕哉,中島 大輔,辰己 涼介,浅村 栄斗,鈴木 大地,フランコ,小深田 大翔,村林 一輝,太田 光
楽天,7月16日(火),小郷 裕哉,中島 大輔,辰己 涼介,浅村 栄斗,フランコ,阿部 寿樹,小深田 大翔,村林 一輝,太田 光
楽天,7月17日(水),小郷 裕哉,中島 大輔,辰己 涼介,浅村 栄斗,鈴木 大地,フランコ,小深田 大翔,村林 一輝,太田 光
楽天,7月19日(金),小郷 裕哉,村林 一輝,辰己 涼介,浅村 栄斗,鈴木 大地,フランコ,阿部 寿樹,小深田 大翔,太田 光
楽天,7月20日(土),小郷 裕哉,小深田 大翔,辰己 涼介,浅村 栄斗,鈴木 大地,フランコ,岡島 豪郎,村林 一輝,石原 彪
楽天,7月21日(日),小郷 裕哉,村林 一輝,辰己 涼介,浅村 栄斗,鈴木 大地,フランコ,阿部 寿樹,小深田 大翔,太田 光
楽天,7月26日(金),小郷 裕哉,中島 大輔,辰己 涼介,浅村 栄斗,鈴木 大地,フランコ,小深田 大翔,村林 一輝,太田 光
楽天,7月27日(土),小郷 裕哉,小深田 大翔,辰己 涼介,浅村 栄斗,鈴木 大地,フランコ,中島 大輔,山田 遥楓,石原 彪
楽天,7月28日(日),小郷 裕哉,中島 大輔,辰己 涼介,浅村 栄斗,鈴木 大地,フランコ,村林 一輝,黒川 史陽,太田 光
楽天,7月30日(火),小郷 裕哉,阿部 寿樹,辰己 涼介,浅村 栄斗,鈴木 大地,フランコ,村林 一輝,小深田 大翔,太田 光
楽天,7月31日(水),小郷 裕哉,中島 大輔,辰己 涼介,浅村 栄斗,鈴木 大地,フランコ,村林 一輝,黒川 史陽,太田 光
楽天,8月1日(木),小郷 裕哉,村林 一輝,辰己 涼介,浅村 栄斗,鈴木 大地,中島 大輔,フランコ,小深田 大翔,太田 光
楽天,8月2日(金),小郷 裕哉,中島 大輔,辰己 涼介,浅村 栄斗,鈴木 大地,茂木 栄五郎,小深田 大翔,村林 一輝,石原 彪
楽天,8月3日(土),小郷 裕哉,中島 大輔,辰己 涼介,浅村 栄斗,鈴木 大地,阿部 寿樹,小深田 大翔,村林 一輝,太田 光
楽天,8月4日(日),小郷 裕哉,村林 一輝,辰己 涼介,浅村 栄斗,鈴木 大地,阿部 寿樹,フランコ,黒川 史陽,石原 彪
楽天,8月6日(火),小郷 裕哉,中島 大輔,辰己 涼介,浅村 栄斗,鈴木 大地,茂木 栄五郎,黒川 史陽,村林 一輝,太田 光
楽天,8月7日(水),小郷 裕哉,村林 一輝,辰己 涼介,浅村 栄斗,阿部 寿樹,鈴木 大地,フランコ,小深田 大翔,石原 彪
楽天,8月8日(木),村林 一輝,小深田 大翔,辰己 涼介,浅村 栄斗,鈴木 大地,フランコ,小郷 裕哉,阿部 寿樹,太田 光
楽天,8月10日(土),小深田 大翔,浅村 栄斗,辰己 涼介,鈴木 大地,阿部 寿樹,フランコ,小郷 裕哉,村林 一輝,太田 光
楽天,8月11日(日),小深田 大翔,浅村 栄斗,辰己 涼介,鈴木 大地,阿部 寿樹,フランコ,小郷 裕哉,村林 一輝,石原 彪
楽天,8月12日(月),小深田 大翔,浅村 栄斗,辰己 涼介,鈴木 大地,阿部 寿樹,フランコ,小郷 裕哉,村林 一輝,安田 悠馬
楽天,8月13日(火),小深田 大翔,村林 一輝,辰己 涼介,阿部 寿樹,鈴木 大地,浅村 栄斗,小郷 裕哉,フランコ,太田 光
楽天,8月14日(水),小深田 大翔,村林 一輝,辰己 涼介,阿部 寿樹,鈴木 大地,浅村 栄斗,小郷 裕哉,石原 彪,中島 大輔
楽天,8月15日(木),小深田 大翔,村林 一輝,辰己 涼介,阿部 寿樹,鈴木 大地,浅村 栄斗,小郷 裕哉,石原 彪,中島 大輔
楽天,8月17日(土),小深田 大翔,中島 大輔,辰己 涼介,鈴木 大地,阿部 寿樹,小郷 裕哉,村林 一輝,黒川 史陽,太田 光
楽天,8月18日(日),小深田 大翔,村林 一輝,辰己 涼介,阿部 寿樹,鈴木 大地,フランコ,小郷 裕哉,石原 彪,中島 大輔
楽天,8月20日(火),小深田 大翔,村林 一輝,辰己 涼介,阿部 寿樹,鈴木 大地,フランコ,小郷 裕哉,太田 光,中島 大輔
楽天,8月21日(水),小深田 大翔,村林 一輝,辰己 涼介,阿部 寿樹,鈴木 大地,フランコ,小郷 裕哉,石原 彪,中島 大輔
楽天,8月23日(金),小深田 大翔,村林 一輝,辰己 涼介,阿部 寿樹,鈴木 大地,フランコ,小郷 裕哉,石原 彪,中島 大輔
楽天,8月24日(土),小深田 大翔,中島 大輔,辰己 涼介,鈴木 大地,阿部 寿樹,小郷 裕哉,村林 一輝,渡邊 佳明,石原 彪
楽天,8月25日(日),小郷 裕哉,村林 一輝,辰己 涼介,阿部 寿樹,浅村 栄斗,鈴木 大地,フランコ,安田 悠馬,小深田 大翔
楽天,8月27日(火),小深田 大翔,村林 一輝,辰己 涼介,阿部 寿樹,鈴木 大地,浅村 栄斗,小郷 裕哉,太田 光,渡邊 佳明
楽天,8月28日(水),小深田 大翔,村林 一輝,辰己 涼介,阿部 寿樹,浅村 栄斗,小郷 裕哉,フランコ,石原 彪,伊藤 裕季也
楽天,8月30日(金),小深田 大翔,村林 一輝,辰己 涼介,阿部 寿樹,浅村 栄斗,鈴木 大地,フランコ,小郷 裕哉,石原 彪
楽天,8月31日(土),村林 一輝,小深田 大翔,辰己 涼介,阿部 寿樹,浅村 栄斗,小郷 裕哉,フランコ,石原 彪,伊藤 裕季也
楽天,9月1日(日),小郷 裕哉,小深田 大翔,辰己 涼介,浅村 栄斗,鈴木 大地,阿部 寿樹,安田 悠馬,村林 一輝,武藤 敦貴
楽天,9月2日(月),小郷 裕哉,小深田 大翔,辰己 涼介,浅村 栄斗,鈴木 大地,安田 悠馬,渡邊 佳明,村林 一輝,石原 彪
楽天,9月5日(木),小郷 裕哉,小深田 大翔,辰己 涼介,阿部 寿樹,浅村 栄斗,伊藤 裕季也,フランコ,村林 一輝,太田 光
楽天,9月6日(金),小郷 裕哉,小深田 大翔,辰己 涼介,浅村 栄斗,鈴木 大地,安田 悠馬,渡邊 佳明,太田 光,村林 一輝
楽天,9月7日(土),小郷 裕哉,小深田 大翔,辰己 涼介,浅村 栄斗,阿部 寿樹,伊藤 裕季也,安田 悠馬,石原 彪,村林 一輝
楽天,9月8日(日),小郷 裕哉,小深田 大翔,辰己 涼介,浅村 栄斗,鈴木 大地,渡邊 佳明,安田 悠馬,山﨑 剛,石原 彪
楽天,9月10日(火),小郷 裕哉,小深田 大翔,辰己 涼介,浅村 栄斗,鈴木 大地,渡邊 佳明,安田 悠馬,伊藤 裕季也,山﨑 剛
楽天,9月11日(水),小郷 裕哉,小深田 大翔,辰己 涼介,浅村 栄斗,安田 悠馬,阿部 寿樹,フランコ,村林 一輝,石原 彪
楽天,9月12日(木),小郷 裕哉,小深田 大翔,辰己 涼介,浅村 栄斗,安田 悠馬,伊藤 裕季也,渡邊 佳明,村林 一輝,太田 光
楽天,9月14日(土),小郷 裕哉,小深田 大翔,辰己 涼介,浅村 栄斗,安田 悠馬,村林 一輝,フランコ,伊藤 裕季也,太田 光
楽天,9月16日(月),小郷 裕哉,小深田 大翔,辰己 涼介,浅村 栄斗,安田 悠馬,伊藤 裕季也,渡邊 佳明,村林 一輝,石原 彪
楽天,9月17日(火),小郷 裕哉,小深田 大翔,辰己 涼介,浅村 栄斗,安田 悠馬,渡邊 佳明,鈴木 大地,村林 一輝,太田 光
楽天,9月18日(水),小郷 裕哉,村林 一輝,辰己 涼介,浅村 栄斗,安田 悠馬,渡邊 佳明,伊藤 裕季也,小深田 大翔,太田 光
楽天,9月20日(金),小郷 裕哉,小深田 大翔,辰己 涼介,浅村 栄斗,安田 悠馬,伊藤 裕季也,鈴木 大地,村林 一輝,太田 光
楽天,9月21日(土),小郷 裕哉,村林 一輝,辰己 涼介,浅村 栄斗,安田 悠馬,伊藤 裕季也,フランコ,小深田 大翔,石原 彪
楽天,9月22日(日),小郷 裕哉,村林 一輝,辰己 涼介,浅村 栄斗,安田 悠馬,鈴木 大地,伊藤 裕季也,渡邊 佳明,小深田 大翔
楽天,9月23日(月),小郷 裕哉,村林 一輝,辰己 涼介,浅村 栄斗,安田 悠馬,鈴木 大地,伊藤 裕季也,小深田 大翔,石原 彪
楽天,9月25日(水),小郷 裕哉,小深田 大翔,辰己 涼介,浅村 栄斗,安田 悠馬,伊藤 裕季也,鈴木 大地,村林 一輝,太田 光
楽天,9月26日(木),小郷 裕哉,小深田 大翔,辰己 涼介,浅村 栄斗,安田 悠馬,伊藤 裕季也,渡邊 佳明,村林 一輝,太田 光
楽天,9月28日(土),小郷 裕哉,小深田 大翔,辰己 涼介,浅村 栄斗,安田 悠馬,鈴木 大地,伊藤 裕季也,渡邊 佳明,村林 一輝
楽天,9月29日(日),小郷 裕哉,村林 一輝,辰己 涼介,浅村 栄斗,安田 悠馬,伊藤 裕季也,鈴木 大地,小深田 大翔,石原 彪
楽天,9月30日(月),小郷 裕哉,小深田 大翔,辰己 涼介,浅村 栄斗,安田 悠馬,伊藤 裕季也,鈴木 大地,村林 一輝,太田 光
楽天,10月1日(火),小郷 裕哉,小深田 大翔,辰己 涼介,浅村 栄斗,安田 悠馬,伊藤 裕季也,渡邊 佳明,村林 一輝,石原 彪
